2014/1/2,2555
2014/1/3,3405
2014/1/6,4194
2014/1/7,5783
2014/1/8,7134
2014/1/9,11476
2014/1/10,16426
2014/1/13,28457
2014/1/14,38700
2014/1/15,53057
2014/1/16,4165
2014/1/17,4253
2014/1/20,4256
2014/1/21,4534
2014/1/22,4670
2014/1/23,4984
2014/1/24,5046
2014/1/27,5539
2014/2/5,6440
2014/2/6,6804
2014/2/7,7797
2014/2/10,8912
2014/2/11,10424
2014/2/12,11626
2014/2/13,13515
2014/2/14,16981
2014/2/17,26918
2014/2/18,34837
2014/2/19,44488
2014/2/20,323
2014/2/21,601
2014/2/24,827
2014/2/25,884
2014/2/26,1232
2014/2/27,1472
2014/3/3,1413
2014/3/4,1690
2014/3/5,1651
2014/3/6,2574
2014/3/7,3153
2014/3/10,3563
2014/3/11,3972
2014/3/12,4643
2014/3/13,6403
2014/3/14,8980
2014/3/17,18120
2014/3/18,30946
2014/3/19,45306
2014/3/20,520
2014/3/21,671
2014/3/24,828
2014/3/25,935
2014/3/26,1260
2014/3/27,1639
2014/3/28,1769
2014/3/31,2312
2014/4/1,3066
2014/4/2,3384
2014/4/3,3617
2014/4/7,4005
2014/4/8,5244
2014/4/9,7270
2014/4/10,10415
2014/4/11,16497
2014/4/14,26853
2014/4/15,40671
2014/4/16,50456
2014/4/17,3335
2014/4/18,3470
2014/4/21,3544
2014/4/22,3599
2014/4/23,3631
2014/4/24,3954
2014/4/25,4774
2014/4/28,5395
2014/4/29,5504
2014/4/30,5439
2014/5/2,5292
2014/5/5,5549
2014/5/6,5781
2014/5/7,5669
2014/5/8,6669
2014/5/9,6698
2014/5/12,6885
2014/5/13,8375
2014/5/14,9691
2014/5/15,10314
2014/5/16,15412
2014/5/19,26398
2014/5/20,38961
2014/5/21,52476
2014/5/22,632
2014/5/23,871
2014/5/26,1037
2014/5/27,1193
2014/5/28,1529
2014/5/29,1909
2014/5/30,2164
2014/6/3,2455
2014/6/4,2603
2014/6/5,2663
2014/6/6,2903
2014/6/9,3060
2014/6/10,3767
2014/6/11,4498
